Support,Coordinates [m],,,Combination,Reactions,,,,,
,X,Y,Z,,Fx[kN],Fy[kN],Fz[kN],Mx[kNm],My[kNm],Mz[kNm]
,X,Y,Z,,"Fx
[kN]","Fy
[kN]","Fz
[kN]","Mx
[kNm]","My
[kNm]","Mz
[kNm]"
SUP 24/#101,48,-35.368,0,32 (Final) STR11.30-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,0.0951637454814891,-0.723113498042083,124.408123662369,0,0,1.40525821267328e-06
SUP 24/#101,48,-35.368,0,33 (Final) STR11.31-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,-1.11352251486954,0.155722822488039,138.529938799767,0,0,8.69731358527048e-05
SUP 24/#101,48,-35.368,0,34 (Final) STR11.32-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,-1.11366122483279,0.171356887245033,136.824309930415,0,0,8.68306145563091e-05
SUP 24/#101,48,-35.368,0,35 (Final) STR11.33-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,-1.08808094215931,0.543334685299092,123.163011222315,0,0,7.47487475274629e-05
SUP 24/#101,48,-35.368,0,36 (Final) STR11.34-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,-1.08821965212256,0.558968750056084,121.457382352964,0,0,7.46062262310674e-05
SUP 24/#101,48,-35.368,0,37 (Final) STR11.35-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,-0.954044192799609,0.402881063294731,127.58920039628,0,0,7.24551496373059e-05
SUP 24/#101,48,-35.368,0,38 (Final) STR11.36-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,0.0839555537429166,0.428521365411349,142.288190667802,0,0,1.84858164610221e-05
SUP 24/#101,48,-35.368,0,39 (Final) STR11.37-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,0.0944351248537152,0.394135733564517,141.05029487903,0,0,1.76419501009513e-05
SUP 24/#101,48,-35.368,0,40 (Final) STR11.38-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,0.102424585312629,0.709948660398146,131.132316916713,0,0,9.63372857059198e-06
SUP 24/#101,48,-35.368,0,41 (Final) STR11.39-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,0.112904156261827,0.675563029885539,129.894421127901,0,0,8.78986220636912e-06
SUP 24/#101,48,-35.368,0,42 (Final) STR11.40-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,0.102919883016454,0.50723284424046,134.333381134715,0,0,1.21885185045249e-05
SUP 24/#101,48,-35.368,0,43 (Final) STR13.1-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.31647692822532,0.286954390513253,131.387335082399,0,0,-3.52114494012833e-05
SUP 24/#101,48,-35.368,0,44 (Final) STR13.2-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.31407905157135,0.344869077769145,125.398482985989,0,0,-3.73700955907635e-05
SUP 24/#101,48,-35.368,0,45 (Final) STR13.3-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.34724506116473,0.755932729699381,112.794323920275,0,0,-5.0002693542073e-05
SUP 24/#101,48,-35.368,0,46 (Final) STR13.4-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.34484718451017,0.813847416956483,106.805471823864,0,0,-5.21613397315649e-05
SUP 24/#101,48,-35.368,0,47 (Final) STR13.5-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.16119236754721,0.627087482924518,114.26432368718,0,0,-3.89206869422138e-05
SUP 24/#101,48,-35.368,0,48 (Final) STR13.6-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.0666648586841418,-1.86076809940693,108.420320787315,0,0,-2.96597686761292e-06
SUP 24/#101,48,-35.368,0,49 (Final) STR13.7-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.109806083562801,-1.61337029006249,106.843456869153,0,0,-1.08779837045266e-06
SUP 24/#101,48,-35.368,0,50 (Final) STR13.8-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.108785815792815,-1.21439004623138,82.809271145004,0,0,-2.33468428135309e-05
SUP 24/#101,48,-35.368,0,51 (Final) STR13.9-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.151927040671474,-0.966992236886959,81.2324072268417,0,0,-2.14686643163706e-05
SUP 24/#101,48,-35.368,0,52 (Final) STR13.10-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.137658622321407,-1.07545465477821,91.5482382336211,0,0,-1.30854745265865e-05
SUP 24/#101,48,-35.368,0,53 (Final) STR13.11-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.75757902540085,0.283591788199489,114.99619882646,0,0,0.000119035978310329
SUP 24/#101,48,-35.368,0,54 (Final) STR13.12-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.75781020867293,0.309648562794478,112.153484044208,0,0,0.000118798442816336
SUP 24/#101,48,-35.368,0,55 (Final) STR13.13-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.71517640421714,0.929611559551243,89.3846528640406,0,0,9.86619977682594e-05
SUP 24/#101,48,-35.368,0,56 (Final) STR13.14-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.71540758748921,0.955668334146229,86.5419380817883,0,0,9.84244622742669e-05
SUP 24/#101,48,-35.368,0,57 (Final) STR13.15-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.49178182195097,0.695522189543975,96.7616348206491,0,0,9.48393346179978e-05
SUP 24/#101,48,-35.368,0,58 (Final) STR13.16-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.111464235511394,0.664509762830748,121.298676170496,0,0,1.49017865457372e-05
SUP 24/#101,48,-35.368,0,59 (Final) STR13.17-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.128930187362725,0.607200376419361,119.235516522544,0,0,1.34953426122858e-05
SUP 24/#101,48,-35.368,0,60 (Final) STR13.18-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.142245954794248,1.13355525447541,102.705553252014,0,0,1.48306728353565e-07
SUP 24/#101,48,-35.368,0,61 (Final) STR13.19-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.159711906376245,1.07624587028773,100.642393603995,0,0,-1.25813721201788e-06
SUP 24/#101,48,-35.368,0,62 (Final) STR13.20-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.14307145096729,0.795695560879266,108.040660282018,0,0,4.40628995157502e-06
SUP 24/#101,48,-35.368,0,63 (Final) STR13.21-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.3266035685053,0.279501417009613,146.955792743096,0,0,-3.60198511959168e-05
SUP 24/#101,48,-35.368,0,64 (Final) STR13.22-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.32420569185133,0.337416104265505,140.966940646685,0,0,-3.8178497385397e-05
SUP 24/#101,48,-35.368,0,65 (Final) STR13.23-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.35737170144471,0.748479756195741,128.362781580972,0,0,-5.08110953367065e-05
SUP 24/#101,48,-35.368,0,66 (Final) STR13.24-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.35497382479015,0.806394443452844,122.373929484561,0,0,-5.29697415261984e-05
SUP 24/#101,48,-35.368,0,67 (Final) STR13.25-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,1.17131900782719,0.619634509420878,129.832781347877,0,0,-3.97290887368473e-05
SUP 24/#101,48,-35.368,0,68 (Final) STR13.26-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.0659291249000133,-1.86763654757657,123.997725339097,0,0,-2.96476381555305e-06
SUP 24/#101,48,-35.368,0,69 (Final) STR13.27-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.109070349778672,-1.62023873823213,122.420861420935,0,0,-1.08658531839279e-06
SUP 24/#101,48,-35.368,0,70 (Final) STR13.28-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.108050082008687,-1.22125849440102,98.386675696786,0,0,-2.33456297614711e-05
SUP 24/#101,48,-35.368,0,71 (Final) STR13.29-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.151191306887345,-0.973860685056602,96.8098117786237,0,0,-2.14674512643108e-05
SUP 24/#101,48,-35.368,0,72 (Final) STR13.30-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,0.136922888537279,-1.08232310294786,107.125642785403,0,0,-1.30842614745266e-05
SUP 24/#101,48,-35.368,0,73 (Final) STR13.31-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.76320874870862,0.284666629946971,130.586999786275,0,0,0.000120075218580835
SUP 24/#101,48,-35.368,0,74 (Final) STR13.32-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.7634399319807,0.310723404541961,127.744285004022,0,0,0.000119837683086842
SUP 24/#101,48,-35.368,0,75 (Final) STR13.33-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.7208061275249,0.930686401298725,104.975453823855,0,0,9.97012380387653e-05
SUP 24/#101,48,-35.368,0,76 (Final) STR13.34-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.72103731079698,0.956743175893712,102.132739041603,0,0,9.94637025447728e-05
SUP 24/#101,48,-35.368,0,77 (Final) STR13.35-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1-,-1.49741154525873,0.696597031291457,112.352435780463,0,0,9.58785748885036e-05
SUP 24/#101,48,-35.368,0,78 (Final) STR13.36-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.116696886267743,0.665000079244233,136.880530239225,0,0,1.51314119695496e-05
SUP 24/#101,48,-35.368,0,79 (Final) STR13.37-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.134162838119074,0.607690692832846,134.817370591273,0,0,1.37249680360983e-05
SUP 24/#101,48,-35.368,0,80 (Final) STR13.38-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.147478605550597,1.13404557088889,118.287407320743,0,0,3.77932152166038e-07
SUP 24/#101,48,-35.368,0,81 (Final) STR13.39-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.164944557132595,1.07673618670122,116.224247672724,0,0,-1.0285117882054e-06
SUP 24/#101,48,-35.368,0,82 (Final) STR13.40-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2-,0.148304101723639,0.796185877292751,123.622514350747,0,0,4.63591537538749e-06
SUP 24/#101,48,-35.368,0,83 1.15G + 1.5(0.6)W0-1 + 1.5 S,0.712860517536355,0.140764345500486,180.76707829818,0,0,1.0045635294734e-07
SUP 24/#101,48,-35.368,0,84 1.15G + 1.5(0.6)W0-2 + 1.5 S,0.711421791543973,0.175513157854021,177.173767040334,0,0,-1.19473136074078e-06
SUP 24/#101,48,-35.368,0,85 1.15G + 1.5(0.6)W90-1 + 1.5 S,0.0607578828131432,-1.08062072323379,166.965438250178,0,0,1.16519556437985e-05
SUP 24/#101,48,-35.368,0,86 1.15G + 1.5(0.6)W90-2 + 1.5 S,0.0866426177403387,-0.932182037627134,166.019319899281,0,0,1.27788627420947e-05
SUP 24/#101,48,-35.368,0,87 1.15G + 1.5(0.6)W180-1 + 1.5 S,-0.933813924346798,0.122797462090491,170.851501513172,0,0,7.69676606714097e-05
SUP 24/#101,48,-35.368,0,88 1.15G + 1.5(0.6)W180-2 + 1.5 S,-0.933952634310045,0.138431526847485,169.145872643821,0,0,7.6825139375014e-05
SUP 24/#101,48,-35.368,0,89 1.15G + 1.5(0.6)W270-1 + 1.5 S,0.0898274251990584,0.284099821651419,174.654419390545,0,0,2.22829298420055e-05
SUP 24/#101,48,-35.368,0,90 1.15G + 1.5(0.6)W270-2 + 1.5 S,0.100306996309857,0.249714189804586,173.416523601774,0,0,2.14390634819347e-05
SUP 24/#101,48,-35.368,0,91 1.15G + 1.5S,0.0407154264118182,-0.0706182490979068,182.76591003341,0,0,2.73145365792142e-05
SUP 24/#101,48,-35.368,0,92 1.5(0.6)W0-1 + 1.5 S,0.695582202741462,0.160148090974369,106.00165789533,0,0,-1.39272265317262e-05
SUP 24/#101,48,-35.368,0,93 1.5(0.6)W0-2 + 1.5 S,0.69414347674908,0.194896903327904,102.408346637484,0,0,-1.52224142454143e-05
SUP 24/#101,48,-35.368,0,94 1.5(0.6)W90-1 + 1.5 S,0.0434795680182499,-1.06123697775991,92.2000178473278,0,0,-2.37572724087499e-06
SUP 24/#101,48,-35.368,0,95 1.5(0.6)W90-2 + 1.5 S,0.0693643029454454,-0.912798292153251,91.2538994964304,0,0,-1.24882014257883e-06
SUP 24/#101,48,-35.368,0,96 1.5(0.6)W180-1 + 1.5 S,-0.951092239141691,0.142181207564374,96.0860811103217,0,0,6.29399777867362e-05
SUP 24/#101,48,-35.368,0,97 1.5(0.6)W180-2 + 1.5 S,-0.951230949104939,0.157815272321368,94.3804522409704,0,0,6.27974564903404e-05
SUP 24/#101,48,-35.368,0,98 1.5(0.6)W270-1 + 1.5 S,0.0725491104041652,0.303483567125302,99.8889989876952,0,0,8.25524695733197e-06
SUP 24/#101,48,-35.368,0,99 1.5(0.6)W270-2 + 1.5 S,0.0830286815149638,0.269097935278469,98.6511031989237,0,0,7.41138059726117e-06
SUP #80/#93,66.8,-12.185,0,1 (Final) STR1-1.35G,0.00163083562269545,-0.00110506155167359,32.3616913804414,0,0,-0.000189041294828635
SUP #80/#93,66.8,-12.185,0,2 (Final) STR3-1.353ξG+1.5Q+1.5RQ,0.00243232595098233,-0.00167180570679879,42.4206021268575,0,0,-0.000281947512563508
SUP #80/#93,66.8,-12.185,0,3 (Final) STR11.1-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,0.0471167873380604,-0.00173080283930964,42.458294859262,0,0,-0.00175773559985257
SUP #80/#93,66.8,-12.185,0,4 (Final) STR11.2-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,0.0450027143377035,-0.00166985548348222,40.2345688424229,0,0,-0.00151267896030678
SUP #80/#93,66.8,-12.185,0,5 (Final) STR11.3-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,-3.25628488472648,-0.00160770654621228,42.8717505329784,0,0,-0.0012467069428647
SUP #80/#93,66.8,-12.185,0,6 (Final) STR11.4-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,-3.25839895772683,-0.00154675919038454,40.6480245161392,0,0,-0.00100165030331898
SUP #80/#93,66.8,-12.185,0,7 (Final) STR11.5-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,-1.64596026522955,-0.00159855774591364,40.8288311677207,0,0,-0.0010856935818957
SUP #80/#93,66.8,-12.185,0,8 (Final) STR11.6-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-3.6738188790002,-0.00220040893797118,107.123239840366,0,0,0.000547001498035651
SUP #80/#93,66.8,-12.185,0,9 (Final) STR11.7-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-3.67434304558453,-0.00212559505914391,104.088301051251,0,0,0.000607761226624542
SUP #80/#93,66.8,-12.185,0,10 (Final) STR11.8-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-8.22508215499937,-0.00203084305335865,107.692390448205,0,0,0.00125193363546592
SUP #80/#93,66.8,-12.185,0,11 (Final) STR11.9-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-8.2256063215837,-0.00195602917452484,104.65745165909,0,0,0.00131269336405481
SUP #80/#93,66.8,-12.185,0,12 (Final) STR11.10-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-6.40473196188286,-0.00198139919953351,98.686123825227,0,0,0.000987941484159584
SUP #80/#93,66.8,-12.185,0,13 (Final) STR11.11-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,8.75304355429356,-0.00182143595963312,46.58892413257,0,0,0.00106579852935875
SUP #80/#93,66.8,-12.185,0,14 (Final) STR11.12-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,8.75308364945244,-0.00174110735208165,46.0760085057778,0,0,0.00106115082566287
SUP #80/#93,66.8,-12.185,0,15 (Final) STR11.13-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,4.20266965021426,-0.0016518545006767,47.1559376099458,0,0,0.00176960796554133
SUP #80/#93,66.8,-12.185,0,16 (Final) STR11.14-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,4.20270974537314,-0.00157152589312768,46.6430219831536,0,0,0.00176496026184546
SUP #80/#93,66.8,-12.185,0,17 (Final) STR11.15-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,5.11863235130118,-0.00163564218953047,45.9143074688566,0,0,0.00135342955899313
SUP #80/#93,66.8,-12.185,0,18 (Final) STR11.16-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-1.38075068831453,-0.00150119978900634,5.61115441985357,0,0,-0.000230752224447753
SUP #80/#93,66.8,-12.185,0,19 (Final) STR11.17-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-1.3815733445819,-0.00149628944007631,13.2918744962547,0,0,-0.000135392518160209
SUP #80/#93,66.8,-12.185,0,20 (Final) STR11.18-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-4.68415249182246,-0.0013781445916376,6.03018444388785,0,0,0.000280291669042675
SUP #80/#93,66.8,-12.185,0,21 (Final) STR11.19-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-4.68497514814262,-0.00137323424323472,13.7109045926731,0,0,0.000375651381448827
SUP #80/#93,66.8,-12.185,0,22 (Final) STR11.20-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-3.3638656289399,-0.00145234976174756,17.5887335001982,0,0,0.000200352386693862
SUP #80/#93,66.8,-12.185,0,23 (Final) STR11.21-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,0.0472898387119175,-0.00173149972685646,42.5263559536532,0,0,-0.00177779516645183
SUP #80/#93,66.8,-12.185,0,24 (Final) STR11.22-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,0.0451757657115606,-0.00167055237102904,40.3026299368142,0,0,-0.00153273852690604
SUP #80/#93,66.8,-12.185,0,25 (Final) STR11.23-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,-3.25611183335262,-0.00160840343375909,42.9398116273696,0,0,-0.00126676650946396
SUP #80/#93,66.8,-12.185,0,26 (Final) STR11.24-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,-3.25822590635297,-0.00154745607793135,40.7160856105304,0,0,-0.00102170986991824
SUP #80/#93,66.8,-12.185,0,27 (Final) STR11.25-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1+,-1.64578721385569,-0.00159925463346045,40.8968922621119,0,0,-0.00110575314849496
SUP #80/#93,66.8,-12.185,0,28 (Final) STR11.26-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-3.67369305789531,-0.00219971222754076,107.002353273341,0,0,0.000532416714471479
SUP #80/#93,66.8,-12.185,0,29 (Final) STR11.27-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-3.67421722447964,-0.0021248983487135,103.967414484225,0,0,0.00059317644306037
SUP #80/#93,66.8,-12.185,0,30 (Final) STR11.28-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-8.22495633389448,-0.00203014634292823,107.571503881179,0,0,0.00123734885190175
SUP #80/#93,66.8,-12.185,0,31 (Final) STR11.29-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-8.22548050047881,-0.00195533246409442,104.536565092064,0,0,0.00129810858049064
SUP #80/#93,66.8,-12.185,0,32 (Final) STR11.30-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2+,-6.40460614077797,-0.00198070248910309,98.5652372582015,0,0,0.000973356700595412
SUP #80/#93,66.8,-12.185,0,33 (Final) STR11.31-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,8.75298560355388,-0.00182033881768888,46.4135977920972,0,0,0.0010725159953703
SUP #80/#93,66.8,-12.185,0,34 (Final) STR11.32-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,8.75302569871276,-0.00174001021013741,45.900682165305,0,0,0.00106786829167442
SUP #80/#93,66.8,-12.185,0,35 (Final) STR11.33-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,4.20261169947458,-0.00165075735873246,46.9806112694731,0,0,0.00177632543155288
SUP #80/#93,66.8,-12.185,0,36 (Final) STR11.34-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,4.20265179463346,-0.00157042875118345,46.4676956426809,0,0,0.00177167772785701
SUP #80/#93,66.8,-12.185,0,37 (Final) STR11.35-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir1-,5.1185744005615,-0.00163454504758624,45.7389811283839,0,0,0.00136014702500468
SUP #80/#93,66.8,-12.185,0,38 (Final) STR11.36-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-1.38076140878524,-0.00150149624503933,5.62477574079755,0,0,-0.000229509541471295
SUP #80/#93,66.8,-12.185,0,39 (Final) STR11.37-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-1.38158406505262,-0.0014965858961093,13.3054958171987,0,0,-0.00013414983518375
SUP #80/#93,66.8,-12.185,0,40 (Final) STR11.38-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-4.68416321229318,-0.00137844104767059,6.04380576483183,0,0,0.000281534352019133
SUP #80/#93,66.8,-12.185,0,41 (Final) STR11.39-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-4.68498586861334,-0.0013735306992677,13.7245259136171,0,0,0.000376894064425286
SUP #80/#93,66.8,-12.185,0,42 (Final) STR11.40-1.353ξG+1.5Q+1.5ψ0S+1.5ψ0W+EHFDir2-,-3.36387634941062,-0.00145264621778055,17.6023548211422,0,0,0.00020159506967032
SUP #80/#93,66.8,-12.185,0,43 (Final) STR13.1-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,0.0746574026855547,-0.00173452111100543,42.0126333926054,0,0,-0.00248089441032179
SUP #80/#93,66.8,-12.185,0,44 (Final) STR13.2-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,0.0711339476849598,-0.0016329421846264,38.3064233645403,0,0,-0.00207246667774547
SUP #80/#93,66.8,-12.185,0,45 (Final) STR13.3-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,-5.43101205075534,-0.00152936062250982,42.7017261821328,0,0,-0.00162917998200867
SUP #80/#93,66.8,-12.185,0,46 (Final) STR13.4-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,-5.43453550575593,-0.00142778169613026,38.9955161540674,0,0,-0.00122075224943247
SUP #80/#93,66.8,-12.185,0,47 (Final) STR13.5-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir1+,-2.74713768492713,-0.00151411262201209,39.2968605733699,0,0,-0.00136082438039367
SUP #80/#93,66.8,-12.185,0,48 (Final) STR13.6-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,-6.12435323479144,-0.00248092269592812,144.876562869987,0,0,0.0010648845269148
SUP #80/#93,66.8,-12.185,0,49 (Final) STR13.7-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,-6.12522684576533,-0.00235623289788268,139.818331554795,0,0,0.00116615074122962
SUP #80/#93,66.8,-12.185,0,50 (Final) STR13.8-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,-13.7097920281234,-0.00219831288824057,145.825147216385,0,0,0.00223977142263192
SUP #80/#93,66.8,-12.185,0,51 (Final) STR13.9-1.353ξG+1.5ψ0Q+1.5ψ0S+1.5W+EHFDir2+,-13.7106656390973,-0.00207362309018422,140.766915901193,0,0,0.00234103763694674
